Date,Adj Close,Close,High,Low,Open,Volume
2012-06-26,12534.669921875,12534.669921875,12576.41015625,12452.0302734375,12503.5703125,109270000
2012-06-27,12627.009765625,12627.009765625,12646.8701171875,12532.7099609375,12532.9296875,97950000
2012-06-28,12602.259765625,12602.259765625,12626.25,12450.169921875,12626.25,125870000
2012-06-29,12880.08984375,12880.08984375,12880.3896484375,12604.5302734375,12604.599609375,191630000
2012-07-02,12871.3896484375,12871.3896484375,12902.1201171875,12795.48046875,12879.7099609375,109640000
2012-07-03,12943.66015625,12943.66015625,12946.2001953125,12845.2802734375,12868.0595703125,63850000
2012-07-05,12896.669921875,12896.669921875,12961.2998046875,12852.240234375,12941.849609375,97800000
2012-07-06,12772.4697265625,12772.4697265625,12889.400390625,12702.990234375,12889.400390625,96760000
2012-07-09,12736.2900390625,12736.2900390625,12772.01953125,12686.5703125,12772.01953125,100150000
2012-07-10,12653.1201171875,12653.1201171875,12830.2900390625,12606.91015625,12733.8701171875,114760000
2012-07-11,12604.5302734375,12604.5302734375,12661.9697265625,12534.330078125,12653.0400390625,128420000
2012-07-12,12573.26953125,12573.26953125,12630.6396484375,12492.25,12602.7099609375,142760000
2012-07-13,12777.08984375,12777.08984375,12784.73046875,12573.0400390625,12573.73046875,121080000
2012-07-16,12727.2099609375,12727.2099609375,12779.580078125,12690.0498046875,12776.330078125,93500000
2012-07-17,12805.5400390625,12805.5400390625,12829.23046875,12645.099609375,12728.73046875,119620000
2012-07-18,12908.7001953125,12908.7001953125,12921.9404296875,12754.6103515625,12796.98046875,130070000
2012-07-19,12943.3603515625,12943.3603515625,12977.5703125,12889.9296875,12909.6103515625,139480000
2012-07-20,12822.5703125,12822.5703125,12942.830078125,12810.349609375,12942.6796875,210770000
2012-07-23,12721.4599609375,12721.4599609375,12820.4501953125,12583.41015625,12820.4501953125,137760000
2012-07-24,12617.3203125,12617.3203125,12730.08984375,12521.83984375,12720.9296875,131530000
2012-07-25,12676.0498046875,12676.0498046875,12732.76953125,12617.6201171875,12617.76953125,127320000
2012-07-26,12887.9296875,12887.9296875,12931.2197265625,12680.58984375,12680.58984375,133620000
2012-07-27,13075.66015625,13075.66015625,13117.740234375,12888.5302734375,12888.91015625,161510000
2012-07-30,13073.009765625,13073.009765625,13128.6396484375,13042.849609375,13075.349609375,91730000
2012-07-31,13008.6796875,13008.6796875,13082.66015625,13006.48046875,13071.7197265625,125980000
2012-08-01,12976.1298828125,12976.1298828125,13074.830078125,12951.16015625,13007.4697265625,132780000
2012-08-02,12878.8798828125,12878.8798828125,12969.849609375,12778.900390625,12969.7001953125,112770000
2012-08-03,13096.169921875,13096.169921875,13133.1796875,12884.8203125,12884.8203125,112390000
2012-08-06,13117.509765625,13117.509765625,13187.2802734375,13099.7197265625,13099.8798828125,84270000
2012-08-07,13168.599609375,13168.599609375,13215.9697265625,13118.419921875,13118.650390625,95240000
2012-08-08,13175.6396484375,13175.6396484375,13202.650390625,13115.240234375,13158.099609375,84910000
2012-08-09,13165.1904296875,13165.1904296875,13200.23046875,13125.08984375,13174.73046875,84350000
2012-08-10,13207.9501953125,13207.9501953125,13208.2197265625,13094.9599609375,13163.150390625,86640000
2012-08-13,13169.4296875,13169.4296875,13205.009765625,13112.9404296875,13204.9296875,67550000
2012-08-14,13172.1396484375,13172.1396484375,13223.009765625,13142.099609375,13168.1103515625,84430000
2012-08-15,13164.7802734375,13164.7802734375,13192.8896484375,13138.23046875,13157.4697265625,77130000
2012-08-16,13250.1103515625,13250.1103515625,13269.349609375,13145.849609375,13163.240234375,114580000
2012-08-17,13275.2001953125,13275.2001953125,13281.3203125,13244.849609375,13251.2001953125,138550000
2012-08-20,13271.6396484375,13271.6396484375,13276.150390625,13230.0595703125,13274.580078125,87590000
2012-08-21,13203.580078125,13203.580078125,13330.759765625,13186.599609375,13272.099609375,117060000
2012-08-22,13172.759765625,13172.759765625,13205.0595703125,13120.33984375,13198.3095703125,111220000
2012-08-23,13057.4599609375,13057.4599609375,13171.3701171875,13046.4599609375,13171.3701171875,108800000
2012-08-24,13157.9697265625,13157.9697265625,13175.509765625,13027.2001953125,13052.8203125,88030000
2012-08-27,13124.669921875,13124.669921875,13176.169921875,13115.4599609375,13157.740234375,96070000
2012-08-28,13102.990234375,13102.990234375,13147.3203125,13081.1201171875,13122.740234375,81630000
2012-08-29,13107.48046875,13107.48046875,13144.8095703125,13081.26953125,13103.4599609375,91530000
2012-08-30,13000.7099609375,13000.7099609375,13101.3701171875,12978.91015625,13101.2900390625,89980000
2012-08-31,13090.83984375,13090.83984375,13151.8701171875,13002.6396484375,13002.7197265625,119780000
2012-09-04,13035.9404296875,13035.9404296875,13092.3896484375,12977.08984375,13092.150390625,103920000
2012-09-05,13047.48046875,13047.48046875,13095.91015625,13018.740234375,13036.08984375,92550000
2012-09-06,13292.0,13292.0,13294.1298828125,13045.080078125,13045.23046875,128650000
2012-09-07,13306.6396484375,13306.6396484375,13320.26953125,13266.2197265625,13289.5302734375,142210000
2012-09-10,13254.2900390625,13254.2900390625,13324.099609375,13251.3896484375,13308.5595703125,123810000
2012-09-11,13323.3603515625,13323.3603515625,13354.33984375,13253.2099609375,13254.599609375,104920000
2012-09-12,13333.349609375,13333.349609375,13373.6201171875,13317.51953125,13321.6201171875,111520000
2012-09-13,13539.8603515625,13539.8603515625,13573.330078125,13325.1103515625,13329.7099609375,151770000
2012-09-14,13593.3701171875,13593.3701171875,13653.240234375,13533.9404296875,13540.400390625,185160000
2012-09-17,13553.099609375,13553.099609375,13593.150390625,13526.669921875,13588.5703125,128020000
2012-09-18,13564.6396484375,13564.6396484375,13582.1201171875,13517.8095703125,13552.330078125,120720000
2012-09-19,13577.9599609375,13577.9599609375,13626.48046875,13556.740234375,13565.41015625,116210000
2012-09-20,13596.9296875,13596.9296875,13599.01953125,13503.0,13575.169921875,117910000
2012-09-21,13579.4697265625,13579.4697265625,13647.099609375,13571.5302734375,13597.240234375,429610000
2012-09-24,13558.919921875,13558.919921875,13601.900390625,13521.6796875,13577.849609375,120370000
2012-09-25,13457.5498046875,13457.5498046875,13620.2099609375,13457.25,13559.919921875,138630000
2012-09-26,13413.509765625,13413.509765625,13480.3701171875,13406.91015625,13458.6298828125,124350000
2012-09-27,13485.9697265625,13485.9697265625,13522.830078125,13413.4697265625,13413.4697265625,113990000
2012-09-28,13437.1298828125,13437.1298828125,13487.66015625,13367.26953125,13485.8896484375,146950000
2012-10-01,13515.1103515625,13515.1103515625,13598.25,13437.66015625,13437.66015625,106120000
2012-10-02,13482.3603515625,13482.3603515625,13567.0595703125,13424.919921875,13515.2998046875,90730000
2012-10-03,13494.6103515625,13494.6103515625,13536.26953125,13439.1201171875,13479.2099609375,103890000
2012-10-04,13575.3603515625,13575.3603515625,13594.330078125,13495.1796875,13495.1796875,106390000
2012-10-05,13610.150390625,13610.150390625,13661.8701171875,13568.75,13569.1796875,115500000
2012-10-08,13583.650390625,13583.650390625,13610.3798828125,13552.08984375,13589.259765625,71300000
2012-10-09,13473.5302734375,13473.5302734375,13592.330078125,13473.3095703125,13582.8798828125,103630000
2012-10-10,13344.9697265625,13344.9697265625,13478.830078125,13327.6201171875,13473.5302734375,101120000
2012-10-11,13326.3896484375,13326.3896484375,13428.490234375,13326.1201171875,13346.2802734375,86630000
2012-10-12,13328.849609375,13328.849609375,13401.3203125,13296.4296875,13325.6201171875,113740000
2012-10-15,13424.23046875,13424.23046875,13437.66015625,13325.9296875,13329.5400390625,114880000
2012-10-16,13551.7802734375,13551.7802734375,13556.3701171875,13423.759765625,13423.83984375,113450000
2012-10-17,13557.0,13557.0,13561.650390625,13468.900390625,13539.6298828125,135570000
2012-10-18,13548.9404296875,13548.9404296875,13588.73046875,13510.9296875,13553.240234375,128410000
2012-10-19,13343.509765625,13343.509765625,13545.490234375,13312.2197265625,13545.330078125,239080000
2012-10-22,13345.8896484375,13345.8896484375,13368.5498046875,13235.150390625,13344.2802734375,121880000
2012-10-23,13102.5302734375,13102.5302734375,13344.900390625,13083.2802734375,13344.900390625,122220000
2012-10-24,13077.33984375,13077.33984375,13155.2099609375,13063.6298828125,13103.5302734375,110670000
2012-10-25,13103.6796875,13103.6796875,13214.1103515625,13017.3701171875,13079.6396484375,114590000
2012-10-26,13107.2099609375,13107.2099609375,13151.7197265625,13040.169921875,13104.2197265625,134640000
2012-10-31,13096.4599609375,13096.4599609375,13189.080078125,13052.0703125,13107.4404296875,138160000
2012-11-01,13232.6201171875,13232.6201171875,13273.7099609375,13099.1103515625,13099.1904296875,140510000
2012-11-02,13093.16015625,13093.16015625,13289.4501953125,13076.5703125,13232.6201171875,137660000
2012-11-05,13112.4404296875,13112.4404296875,13140.580078125,13038.7099609375,13092.2802734375,95350000
2012-11-06,13245.6796875,13245.6796875,13290.75,13112.900390625,13112.900390625,105710000
2012-11-07,12932.73046875,12932.73046875,13228.3203125,12876.599609375,13228.240234375,164250000
2012-11-08,12811.3203125,12811.3203125,12980.23046875,12811.240234375,12932.8095703125,138350000
2012-11-09,12815.3896484375,12815.3896484375,12890.1904296875,12743.3896484375,12811.169921875,131670000
2012-11-12,12815.080078125,12815.080078125,12861.2802734375,12783.0,12815.9296875,62360000
2012-11-13,12756.1796875,12756.1796875,12898.25,12748.509765625,12808.7099609375,142200000
2012-11-14,12570.9501953125,12570.9501953125,12797.73046875,12542.6796875,12746.5400390625,162180000
2012-11-15,12542.3798828125,12542.3798828125,12600.58984375,12496.5595703125,12571.099609375,129150000
2012-11-16,12588.3095703125,12588.3095703125,12604.169921875,12471.490234375,12542.3095703125,197110000
2012-11-19,12795.9599609375,12795.9599609375,12796.1904296875,12590.23046875,12590.23046875,136910000
2012-11-20,12788.509765625,12788.509765625,12808.5595703125,12701.0703125,12790.8896484375,134160000
2012-11-21,12836.8896484375,12836.8896484375,12845.990234375,12786.1298828125,12788.3603515625,97300000
2012-11-23,13009.5302734375,13009.5302734375,13011.4501953125,12832.98046875,12833.1298828125,61110000
2012-11-26,12967.3701171875,12967.3701171875,13008.4501953125,12900.169921875,13008.4501953125,114360000
2012-11-27,12878.1298828125,12878.1298828125,12980.1904296875,12868.259765625,12963.3798828125,117900000
2012-11-28,12985.1103515625,12985.1103515625,12989.099609375,12765.3203125,12875.5595703125,131000000
2012-11-29,13021.8203125,13021.8203125,13062.5595703125,12961.919921875,12977.349609375,113620000
2012-11-30,13025.580078125,13025.580078125,13053.740234375,12988.6796875,13022.0498046875,171070000
2012-12-03,12965.599609375,12965.599609375,13087.3203125,12959.419921875,13027.73046875,112900000
2012-12-04,12951.7802734375,12951.7802734375,13022.509765625,12940.0703125,12966.4501953125,125290000
2012-12-05,13034.490234375,13034.490234375,13089.1103515625,12923.4404296875,12948.9599609375,161230000
2012-12-06,13074.0400390625,13074.0400390625,13076.8798828125,13007.83984375,13026.1904296875,116850000
2012-12-07,13155.1298828125,13155.1298828125,13157.2802734375,13072.8701171875,13072.8701171875,124130000
2012-12-10,13169.8798828125,13169.8798828125,13195.349609375,13139.080078125,13154.8896484375,118530000
2012-12-11,13248.4404296875,13248.4404296875,13306.5703125,13170.33984375,13170.33984375,124510000
2012-12-12,13245.4501953125,13245.4501953125,13329.4404296875,13227.4404296875,13250.0498046875,127510000
2012-12-13,13170.7197265625,13170.7197265625,13264.41015625,13147.1904296875,13241.3798828125,101190000
2012-12-14,13135.009765625,13135.009765625,13190.41015625,13118.4599609375,13170.7998046875,117620000
2012-12-17,13235.3896484375,13235.3896484375,13244.330078125,13134.6298828125,13135.169921875,142980000
2012-12-18,13350.9599609375,13350.9599609375,13365.8603515625,13232.580078125,13236.6103515625,152920000
2012-12-19,13251.9697265625,13251.9697265625,13357.7001953125,13251.740234375,13351.0400390625,149020000
2012-12-20,13311.7197265625,13311.7197265625,13314.6396484375,13216.0302734375,13246.669921875,119800000
2012-12-21,13190.83984375,13190.83984375,13309.9501953125,13122.5302734375,13309.9501953125,413270000
2012-12-24,13138.9296875,13138.9296875,13190.3798828125,13128.5498046875,13190.150390625,47710000
2012-12-26,13114.58984375,13114.58984375,13174.8798828125,13076.8701171875,13138.849609375,79410000
2012-12-27,13096.3095703125,13096.3095703125,13141.740234375,12964.080078125,13114.9697265625,100160000
2012-12-28,12938.1103515625,12938.1103515625,13095.4599609375,12926.8603515625,13095.080078125,85980000
2012-12-31,13104.1396484375,13104.1396484375,13109.1298828125,12883.8896484375,12938.1904296875,145740000
2013-01-02,13412.5498046875,13412.5498046875,13412.7099609375,13104.2998046875,13104.2998046875,161430000
2013-01-03,13391.3603515625,13391.3603515625,13430.599609375,13358.2998046875,13413.009765625,129630000
2013-01-04,13435.2099609375,13435.2099609375,13447.1103515625,13376.23046875,13391.0498046875,107590000
2013-01-07,13384.2900390625,13384.2900390625,13436.1298828125,13343.3203125,13436.1298828125,113120000
2013-01-08,13328.849609375,13328.849609375,13377.419921875,13293.1298828125,13377.419921875,129570000
2013-01-09,13390.509765625,13390.509765625,13416.5498046875,13329.080078125,13329.919921875,123070000
2013-01-10,13471.2197265625,13471.2197265625,13478.2001953125,13382.2900390625,13391.8203125,133520000
2013-01-11,13488.4296875,13488.4296875,13496.6796875,13439.9697265625,13471.4501953125,119200000
2013-01-14,13507.3203125,13507.3203125,13520.1796875,13459.83984375,13488.4296875,118460000
2013-01-15,13534.8896484375,13534.8896484375,13546.3701171875,13445.7998046875,13507.3203125,102280000
2013-01-16,13511.23046875,13511.23046875,13534.8896484375,13468.9599609375,13534.8896484375,118540000
2013-01-17,13596.01953125,13596.01953125,13633.8896484375,13510.240234375,13511.23046875,183900000
2013-01-18,13649.7001953125,13649.7001953125,13649.9296875,13571.8603515625,13596.01953125,260900000
2013-01-22,13712.2099609375,13712.2099609375,13712.2099609375,13622.9599609375,13649.7001953125,144300000
2013-01-23,13779.330078125,13779.330078125,13794.2900390625,13710.1298828125,13712.2099609375,104490000
2013-01-24,13825.330078125,13825.330078125,13879.66015625,13779.330078125,13779.330078125,124780000
2013-01-25,13895.98046875,13895.98046875,13895.98046875,13825.330078125,13825.330078125,130300000
2013-01-28,13881.9296875,13881.9296875,13915.7197265625,13862.5703125,13895.98046875,113570000
2013-01-29,13954.419921875,13954.419921875,13969.990234375,13880.009765625,13881.9296875,108230000
2013-01-30,13910.419921875,13910.419921875,13966.1298828125,13896.9501953125,13954.419921875,117200000
2013-01-31,13860.580078125,13860.580078125,13941.0595703125,13860.580078125,13910.419921875,142600000
2013-02-01,14009.7900390625,14009.7900390625,14019.7802734375,13860.580078125,13860.580078125,128420000
2013-02-04,13880.080078125,13880.080078125,14009.7900390625,13866.830078125,14009.7900390625,130420000
2013-02-05,13979.2998046875,13979.2998046875,14013.599609375,13880.080078125,13880.080078125,134390000
2013-02-06,13986.51953125,13986.51953125,13991.6103515625,13913.1796875,13979.2998046875,127560000
2013-02-07,13944.0498046875,13944.0498046875,13988.0595703125,13852.2001953125,13986.51953125,118530000
2013-02-08,13992.9697265625,13992.9697265625,14022.6201171875,13944.0498046875,13944.0498046875,99860000
2013-02-11,13971.240234375,13971.240234375,13992.9697265625,13940.41015625,13992.9697265625,75090000
2013-02-12,14018.7001953125,14018.7001953125,14038.9697265625,13968.9404296875,13971.240234375,117180000
2013-02-13,13982.91015625,13982.91015625,14029.349609375,13945.7802734375,14018.7001953125,130520000
2013-02-14,13973.3896484375,13973.3896484375,13990.3603515625,13921.9404296875,13982.91015625,114800000
2013-02-15,13981.759765625,13981.759765625,14001.9296875,13906.73046875,13973.3896484375,195670000
2013-02-19,14035.669921875,14035.669921875,14044.8203125,13977.900390625,13981.759765625,136410000
2013-02-20,13927.5400390625,13927.5400390625,14058.26953125,13919.2802734375,14035.669921875,138540000
2013-02-21,13880.6201171875,13880.6201171875,13927.5400390625,13834.400390625,13927.5400390625,131410000
2013-02-22,14000.5703125,14000.5703125,14001.1904296875,13880.6201171875,13880.6201171875,139850000
2013-02-25,13784.169921875,13784.169921875,14081.580078125,13784.009765625,14000.5703125,152190000
2013-02-26,13900.1298828125,13900.1298828125,13918.4404296875,13784.169921875,13784.169921875,132580000
2013-02-27,14075.3701171875,14075.3701171875,14104.8603515625,13880.1904296875,13900.1298828125,107010000
2013-02-28,14054.490234375,14054.490234375,14149.150390625,14050.1796875,14075.3701171875,177150000
2013-03-01,14089.66015625,14089.66015625,14107.08984375,13937.599609375,14054.490234375,125920000
2013-03-04,14127.8203125,14127.8203125,14128.2099609375,14030.3701171875,14089.66015625,110810000
2013-03-05,14253.76953125,14253.76953125,14286.3701171875,14127.8203125,14127.8203125,112100000
2013-03-06,14296.240234375,14296.240234375,14320.650390625,14253.0,14253.76953125,116510000
2013-03-07,14329.490234375,14329.490234375,14354.6904296875,14296.240234375,14296.240234375,117080000
2013-03-08,14397.0703125,14397.0703125,14413.169921875,14329.490234375,14329.490234375,115630000
2013-03-11,14447.2900390625,14447.2900390625,14448.0595703125,14373.3203125,14397.0703125,94880000
2013-03-12,14450.0595703125,14450.0595703125,14478.7998046875,14412.0595703125,14447.2900390625,102100000
2013-03-13,14455.2802734375,14455.2802734375,14472.7998046875,14411.66015625,14450.0595703125,83920000
2013-03-14,14539.1396484375,14539.1396484375,14539.2900390625,14455.2802734375,14455.2802734375,117390000
2013-03-15,14514.1103515625,14514.1103515625,14539.1396484375,14470.5,14539.1396484375,407770000
2013-03-18,14452.0595703125,14452.0595703125,14521.58984375,14404.2099609375,14514.1103515625,119640000
2013-03-19,14455.8203125,14455.8203125,14514.33984375,14382.08984375,14452.0595703125,122170000
2013-03-20,14511.73046875,14511.73046875,14546.8203125,14455.8203125,14455.8203125,121240000
2013-03-21,14421.490234375,14421.490234375,14511.73046875,14383.01953125,14511.73046875,110450000
2013-03-22,14512.0302734375,14512.0302734375,14519.9501953125,14421.490234375,14421.490234375,101450000
2013-03-25,14447.75,14447.75,14563.75,14395.0,14512.0302734375,124840000
2013-03-26,14559.650390625,14559.650390625,14561.5400390625,14447.75,14447.75,96030000
2013-03-27,14526.16015625,14526.16015625,14559.650390625,14439.5498046875,14559.650390625,92680000
2013-03-28,14578.5400390625,14578.5400390625,14585.099609375,14520.8603515625,14526.16015625,153710000
2013-04-01,14572.849609375,14572.849609375,14605.7197265625,14531.48046875,14578.5400390625,91400000
2013-04-02,14662.009765625,14662.009765625,14684.490234375,14572.849609375,14572.849609375,98420000
2013-04-03,14550.349609375,14550.349609375,14683.1298828125,14525.3603515625,14662.009765625,127140000
2013-04-04,14606.1103515625,14606.1103515625,14625.240234375,14538.7197265625,14550.349609375,104790000
2013-04-05,14565.25,14565.25,14606.1103515625,14434.4296875,14606.1103515625,131250000
2013-04-08,14613.48046875,14613.48046875,14613.48046875,14497.7998046875,14565.25,106680000
2013-04-09,14673.4599609375,14673.4599609375,14716.4599609375,14598.5,14613.48046875,128580000
2013-04-10,14802.240234375,14802.240234375,14826.66015625,14673.4599609375,14673.4599609375,120520000
2013-04-11,14865.1396484375,14865.1396484375,14887.509765625,14785.3603515625,14802.240234375,144570000
2013-04-12,14865.0595703125,14865.0595703125,14865.2099609375,14790.5703125,14865.1396484375,119570000
2013-04-15,14599.2001953125,14599.2001953125,14865.0595703125,14598.580078125,14865.0595703125,161680000
2013-04-16,14756.7802734375,14756.7802734375,14761.73046875,14599.2001953125,14599.2001953125,126320000
2013-04-17,14618.58984375,14618.58984375,14756.7802734375,14560.8095703125,14756.7802734375,168010000
2013-04-18,14537.1396484375,14537.1396484375,14650.259765625,14495.2900390625,14618.58984375,158050000
2013-04-19,14547.509765625,14547.509765625,14553.73046875,14444.0302734375,14537.1396484375,207200000
2013-04-22,14567.169921875,14567.169921875,14588.830078125,14457.599609375,14547.509765625,146890000
2013-04-23,14719.4599609375,14719.4599609375,14721.419921875,14554.2900390625,14567.169921875,137320000
2013-04-24,14676.2998046875,14676.2998046875,14747.419921875,14666.5400390625,14719.4599609375,138020000
2013-04-25,14700.7998046875,14700.7998046875,14768.0498046875,14665.4501953125,14676.2998046875,129600000
2013-04-26,14712.5498046875,14712.5498046875,14743.490234375,14684.8203125,14700.7998046875,128910000
2013-04-29,14818.75,14818.75,14844.9599609375,14712.5498046875,14712.5498046875,97060000
2013-04-30,14839.7998046875,14839.7998046875,14839.7998046875,14734.4697265625,14818.75,148250000
2013-05-01,14700.9501953125,14700.9501953125,14839.7998046875,14687.0498046875,14839.7998046875,112620000
2013-05-02,14831.580078125,14831.580078125,14834.6298828125,14700.9501953125,14700.9501953125,91180000
2013-05-03,14973.9599609375,14973.9599609375,15009.58984375,14831.580078125,14831.580078125,119890000
2013-05-06,14968.8896484375,14968.8896484375,14988.8701171875,14941.08984375,14973.9599609375,116160000
2013-05-07,15056.2001953125,15056.2001953125,15056.669921875,14968.8896484375,14968.8896484375,117230000
2013-05-08,15105.1201171875,15105.1201171875,15106.8095703125,15021.8701171875,15056.2001953125,113510000
2013-05-09,15082.6201171875,15082.6201171875,15144.830078125,15046.8701171875,15105.1201171875,97810000
2013-05-10,15118.490234375,15118.490234375,15118.490234375,15038.1796875,15082.6201171875,98980000
2013-05-13,15091.6796875,15091.6796875,15113.419921875,15053.4599609375,15113.419921875,94280000
2013-05-14,15215.25,15215.25,15219.5498046875,15089.2998046875,15091.6796875,124590000
2013-05-15,15275.6904296875,15275.6904296875,15301.33984375,15175.3896484375,15211.8701171875,124030000
2013-05-16,15233.2197265625,15233.2197265625,15302.490234375,15215.8203125,15273.919921875,145090000
2013-05-17,15354.400390625,15354.400390625,15357.400390625,15234.75,15234.75,175750000
2013-05-20,15335.2802734375,15335.2802734375,15391.83984375,15314.150390625,15348.330078125,116420000
2013-05-21,15387.580078125,15387.580078125,15434.5,15325.6796875,15334.9697265625,122970000
2013-05-22,15307.169921875,15307.169921875,15542.400390625,15265.9599609375,15387.1201171875,171850000
2013-05-23,15294.5,15294.5,15348.41015625,15180.23046875,15300.5703125,148810000
2013-05-24,15303.099609375,15303.099609375,15306.7099609375,15199.6298828125,15290.740234375,105660000
2013-05-28,15409.3896484375,15409.3896484375,15521.490234375,15307.330078125,15307.330078125,130680000
2013-05-29,15302.7998046875,15302.7998046875,15400.25,15229.5302734375,15399.9404296875,114020000
2013-05-30,15324.5302734375,15324.5302734375,15398.7001953125,15280.990234375,15306.01953125,121150000
2013-05-31,15115.5703125,15115.5703125,15392.3798828125,15115.5703125,15322.2197265625,208830000
2013-06-03,15254.0302734375,15254.0302734375,15254.1103515625,15123.5498046875,15123.5498046875,147980000
2013-06-04,15177.5400390625,15177.5400390625,15304.98046875,15100.7802734375,15255.2197265625,134280000
2013-06-05,14960.58984375,14960.58984375,15168.6298828125,14945.5703125,15168.099609375,141400000
2013-06-06,15040.6201171875,15040.6201171875,15040.6201171875,14844.2197265625,14955.4501953125,140410000
2013-06-07,15248.1201171875,15248.1201171875,15255.580078125,15044.4599609375,15044.4599609375,137380000
2013-06-10,15238.58984375,15238.58984375,15300.6396484375,15211.25,15247.8095703125,94250000
2013-06-11,15122.01953125,15122.01953125,15251.0703125,15086.08984375,15231.3798828125,101610000
2013-06-12,14995.23046875,14995.23046875,15241.2802734375,14981.2099609375,15130.3896484375,105770000
2013-06-13,15176.080078125,15176.080078125,15202.26953125,14953.4501953125,14992.5400390625,104490000
2013-06-14,15070.1796875,15070.1796875,15205.919921875,15044.7998046875,15178.080078125,107430000
2013-06-17,15179.849609375,15179.849609375,15261.7099609375,15078.7099609375,15078.7099609375,139250000
2013-06-18,15318.23046875,15318.23046875,15340.08984375,15186.2998046875,15186.2998046875,99210000
2013-06-19,15112.1904296875,15112.1904296875,15322.0703125,15112.1103515625,15315.4697265625,111380000
2013-06-20,14758.3203125,14758.3203125,15105.509765625,14732.0302734375,15105.509765625,172630000
2013-06-21,14799.400390625,14799.400390625,14858.5595703125,14688.4296875,14760.6201171875,420080000
2013-06-24,14659.5595703125,14659.5595703125,14795.7900390625,14551.26953125,14795.7900390625,158670000
2013-06-25,14760.3095703125,14760.3095703125,14812.0302734375,14669.6904296875,14669.6904296875,135940000
2013-06-26,14910.1396484375,14910.1396484375,14938.98046875,14769.6796875,14769.990234375,133230000
2013-06-27,15024.490234375,15024.490234375,15075.009765625,14921.2802734375,14921.2802734375,113650000
2013-06-28,14909.599609375,14909.599609375,15034.6298828125,14884.7998046875,15016.580078125,230000000
2013-07-01,14974.9599609375,14974.9599609375,15083.2802734375,14911.599609375,14911.599609375,120570000
2013-07-02,14932.41015625,14932.41015625,15049.2197265625,14870.509765625,14974.9599609375,116610000
2013-07-03,14988.3701171875,14988.3701171875,15025.900390625,14858.9296875,14923.73046875,61000000
2013-07-05,15135.83984375,15135.83984375,15137.509765625,14971.2001953125,14995.4599609375,94560000
2013-07-08,15224.6904296875,15224.6904296875,15262.7197265625,15137.2197265625,15137.2197265625,136820000
2013-07-09,15300.33984375,15300.33984375,15320.419921875,15228.4599609375,15228.4599609375,109270000
2013-07-10,15291.66015625,15291.66015625,15348.9501953125,15258.8896484375,15298.0302734375,105050000
2013-07-11,15460.919921875,15460.919921875,15483.5498046875,15298.0,15298.0,124950000
2013-07-12,15464.2998046875,15464.2998046875,15498.3896484375,15410.26953125,15460.6904296875,130140000
2013-07-15,15484.259765625,15484.259765625,15509.48046875,15455.76953125,15459.6904296875,99430000
2013-07-16,15451.849609375,15451.849609375,15498.16015625,15415.7099609375,15485.0302734375,105970000
2013-07-17,15470.51953125,15470.51953125,15502.0,15438.1201171875,15456.919921875,126240000
2013-07-18,15548.5400390625,15548.5400390625,15589.400390625,15465.91015625,15465.91015625,136270000
2013-07-19,15543.740234375,15543.740234375,15544.5498046875,15491.9599609375,15524.26953125,229260000
2013-07-22,15545.5498046875,15545.5498046875,15576.2099609375,15516.2001953125,15543.9697265625,180920000
2013-07-23,15567.740234375,15567.740234375,15604.2197265625,15544.0595703125,15547.0,98700000
2013-07-24,15542.240234375,15542.240234375,15602.599609375,15496.83984375,15576.6904296875,99320000
2013-07-25,15555.6103515625,15555.6103515625,15560.330078125,15455.58984375,15539.169921875,103260000
2013-07-26,15558.830078125,15558.830078125,15560.9697265625,15405.16015625,15547.849609375,94880000
2013-07-29,15521.9697265625,15521.9697265625,15557.1396484375,15482.26953125,15557.1396484375,87240000
2013-07-30,15520.58984375,15520.58984375,15593.91015625,15479.1298828125,15534.490234375,117550000
2013-07-31,15499.5400390625,15499.5400390625,15634.3203125,15492.9599609375,15528.5703125,145120000
2013-08-01,15628.01953125,15628.01953125,15650.6904296875,15503.849609375,15503.849609375,111040000
2013-08-02,15658.3603515625,15658.3603515625,15658.4296875,15558.6796875,15627.5595703125,104840000
2013-08-05,15612.1298828125,15612.1298828125,15655.2099609375,15584.830078125,15651.98046875,76850000
2013-08-06,15518.740234375,15518.740234375,15608.4404296875,15473.400390625,15608.4404296875,87730000
2013-08-07,15470.669921875,15470.669921875,15516.2099609375,15421.75,15516.2099609375,88430000
2013-08-08,15498.3203125,15498.3203125,15557.1201171875,15418.599609375,15477.26953125,90990000
2013-08-09,15425.509765625,15425.509765625,15507.759765625,15346.650390625,15496.6298828125,81180000
2013-08-12,15419.6796875,15419.6796875,15441.75,15359.9296875,15415.2197265625,78060000
2013-08-13,15451.009765625,15451.009765625,15504.1396484375,15342.33984375,15420.6796875,84790000
2013-08-14,15337.66015625,15337.66015625,15453.080078125,15316.6201171875,15447.7099609375,91030000
2013-08-15,15112.1904296875,15112.1904296875,15332.7099609375,15094.0302734375,15332.7099609375,128340000
2013-08-16,15081.4697265625,15081.4697265625,15139.76953125,15054.3798828125,15112.5703125,151620000
2013-08-19,15010.740234375,15010.740234375,15106.3896484375,15005.419921875,15076.7900390625,111660000
2013-08-20,15002.990234375,15002.990234375,15074.919921875,14992.16015625,15011.8203125,102340000
2013-08-21,14897.5498046875,14897.5498046875,15019.7001953125,14880.83984375,14993.8095703125,98340000
